Codigo;Decibelios medidos;Fecha/Hora medicion
BI-RUI-P005;57.0;2026-05-22 02:08:48.62
BI-RUI-008;57.060;2026-05-22 02:08:51.68
BI-RUI-C033;52.20;2026-05-22 02:09:11.653
BI-RUI-C012;46.0;2026-05-22 02:09:25.467
BI-RUI-010;65.882;2026-05-22 02:09:50.613
BI-RUI-C016;43.6;2026-05-22 02:09:53.987
BI-RUI-005;46.735;2026-05-22 02:10:10.037
BI-RUI-C013;53.7;2026-05-22 02:10:21.96
BI-RUI-C012;49.1;2026-05-22 02:10:43.043
BI-RUI-C001;58.7;2026-05-22 02:10:52.56
BI-RUI-BR15;58.80;2026-05-22 02:11:27.393
BI-RUI-BR6;40.163;2026-05-22 02:11:30.36
BI-RUI-C012;50.1;2026-05-22 02:11:52.083
BI-RUI-C019;22.40;2026-05-22 02:11:52.24
BI-RUI-C012;49.3;2026-05-22 02:13:08.75
BI-RUI-P011;58.5;2026-05-22 02:13:39.63
BI-RUI-015;68.582;2026-05-22 02:14:03.743
BI-RUI-C032;49.30;2026-05-22 02:14:22.513
BI-RUI-C012;46.4;2026-05-22 02:14:22.67
BI-RUI-C004;73.7;2026-05-22 02:15:10.677
BI-RUI-019;61.516;2026-05-22 02:15:25.88
BI-RUI-C012;44.6;2026-05-22 02:15:32.85
BI-RUI-017;66.721;2026-05-22 02:15:49.917
BI-RUI-004;63.512;2026-05-22 02:15:54.697
BI-RUI-P013;58.4;2026-05-22 02:15:56.04
BI-RUI-P009;54.1;2026-05-22 02:15:59.777
BI-RUI-006;77.001;2026-05-22 02:16:14.2
BI-RUI-001;71.773;2026-05-22 02:16:28.623
BI-RUI-P012;58.2;2026-05-22 02:16:36.377
BI-RUI-C012;45.6;2026-05-22 02:16:49.393
BI-RUI-C014;44.00;2026-05-22 02:17:19.337
BI-RUI-C003;44.40;2026-05-22 02:17:46.84
BI-RUI-P006;62.6;2026-05-22 02:18:04.827
BI-RUI-C012;45.8;2026-05-22 02:18:06.263
BI-RUI-009;57.839;2026-05-22 02:18:11.547
BI-RUI-BR11;52.829;2026-05-22 02:18:17.017
BI-RUI-P014;55.4;2026-05-22 02:18:42.723
BI-RUI-C012;50.5;2026-05-22 02:19:16.493
BI-RUI-C002;75.9;2026-05-22 02:19:31.26
BI-RUI-C018;52.30;2026-05-22 02:20:01.047
BI-RUI-P007;63.6;2026-05-22 02:20:19.33
BI-RUI-C012;46.0;2026-05-22 02:20:27.037
BI-RUI-C008;49.5;2026-05-22 02:20:50.447
BI-RUI-011;46.851;2026-05-22 02:21:05.79
BI-RUI-C005;54.1;2026-05-22 02:21:13.59
BI-RUI-007;54.400;2026-05-22 02:21:19.09
BI-RUI-C012;48.1;2026-05-22 02:21:38.623
BI-RUI-P002;42.4;2026-05-22 02:22:17.503
BI-RUI-C015;38.70;2026-05-22 02:22:25.663
BI-RUI-025;53.50;2026-05-22 02:22:33.803
BI-RUI-020;53.30;2026-05-22 02:22:38.197
BI-RUI-C021;52.60;2026-05-22 02:22:44.01
BI-RUI-C012;50.5;2026-05-22 02:22:44.993
BI-RUI-C020;50.80;2026-05-22 02:22:59.667
BI-RUI-C034;54.90;2026-05-22 02:23:34.47
BI-RUI-008;68.495;2026-05-22 02:23:45.063
BI-RUI-P005;56.8;2026-05-22 02:23:49.08
BI-RUI-C012;49.8;2026-05-22 02:24:03.287
BI-RUI-021;73.90;2026-05-22 02:24:05.583
BI-RUI-C033;52.00;2026-05-22 02:24:33.963
BI-RUI-010;64.913;2026-05-22 02:25:02.107
BI-RUI-P001;46.7;2026-05-22 02:25:04.187
BI-RUI-005;54.642;2026-05-22 02:25:10.11
BI-RUI-C016;44.2;2026-05-22 02:25:10.81
BI-RUI-C012;48.0;2026-05-22 02:25:21.44
BI-RUI-C013;52.5;2026-05-22 02:25:41.597
BI-RUI-C001;64.8;2026-05-22 02:26:04.18
BI-RUI-BR6;43.368;2026-05-22 02:26:23.683
BI-RUI-C012;47.1;2026-05-22 02:26:28.87
BI-RUI-BR15;60.90;2026-05-22 02:26:44.28
BI-RUI-C019;22.70;2026-05-22 02:27:14.487
BI-RUI-C012;48.7;2026-05-22 02:27:35.147
BI-RUI-P011;55.0;2026-05-22 02:28:39.64
BI-RUI-C012;46.5;2026-05-22 02:28:50.987
BI-RUI-015;68.178;2026-05-22 02:29:00.097
BI-RUI-C032;47.20;2026-05-22 02:29:40.82
BI-RUI-C012;47.0;2026-05-22 02:30:08.42
BI-RUI-017;68.182;2026-05-22 02:30:19.937
BI-RUI-019;57.007;2026-05-22 02:30:22.453
BI-RUI-C004;74.5;2026-05-22 02:30:26.657
BI-RUI-004;57.095;2026-05-22 02:30:43.393
BI-RUI-P009;51.8;2026-05-22 02:30:59.927
BI-RUI-006;77.793;2026-05-22 02:31:01.677
BI-RUI-001;74.612;2026-05-22 02:31:17.383
BI-RUI-C012;46.7;2026-05-22 02:31:17.837
BI-RUI-P012;64.9;2026-05-22 02:31:36.557
BI-RUI-C012;46.9;2026-05-22 02:32:29.61
BI-RUI-C014;43.90;2026-05-22 02:32:45.677
BI-RUI-C003;42.70;2026-05-22 02:32:59.007
BI-RUI-009;49.972;2026-05-22 02:33:08.087
BI-RUI-BR11;56.178;2026-05-22 02:33:26.073
BI-RUI-P014;52.7;2026-05-22 02:33:43.17
BI-RUI-C012;47.7;2026-05-22 02:33:48.17
BI-RUI-C002;75.7;2026-05-22 02:34:48.133
BI-RUI-C012;49.6;2026-05-22 02:35:06.323
BI-RUI-C018;54.00;2026-05-22 02:35:17.62
BI-RUI-P007;60.0;2026-05-22 02:35:19.67
BI-RUI-007;50.307;2026-05-22 02:36:10.19
BI-RUI-C008;49.0;2026-05-22 02:36:10.66
BI-RUI-011;44.603;2026-05-22 02:36:13.1
BI-RUI-C012;48.0;2026-05-22 02:36:22.583
BI-RUI-C005;56.2;2026-05-22 02:36:29.617
BI-RUI-P002;42.3;2026-05-22 02:37:17.593
BI-RUI-C012;48.1;2026-05-22 02:37:39.423
BI-RUI-025;52.50;2026-05-22 02:37:53.207
BI-RUI-C015;36.70;2026-05-22 02:37:53.55
BI-RUI-020;50.20;2026-05-22 02:37:57.19
BI-RUI-C021;48.80;2026-05-22 02:38:00.99
BI-RUI-P010;56.6;2026-05-22 02:38:28.12
BI-RUI-C020;50.00;2026-05-22 02:38:38.137
BI-RUI-008;59.761;2026-05-22 02:38:45.777
BI-RUI-P005;56.1;2026-05-22 02:38:49.403
BI-RUI-C034;54.10;2026-05-22 02:38:53.45
BI-RUI-C012;46.5;2026-05-22 02:38:56.293
BI-RUI-021;56.60;2026-05-22 02:39:12.517
BI-RUI-C033;51.80;2026-05-22 02:39:51.42
BI-RUI-010;61.273;2026-05-22 02:39:57.7
BI-RUI-P001;45.4;2026-05-22 02:40:04.793
BI-RUI-C012;47.0;2026-05-22 02:40:11.793
BI-RUI-005;53.494;2026-05-22 02:40:12.573
BI-RUI-C016;42.3;2026-05-22 02:40:29.417
BI-RUI-C013;52.3;2026-05-22 02:40:48.337
BI-RUI-C012;47.3;2026-05-22 02:41:17.897
BI-RUI-BR6;47.538;2026-05-22 02:41:23.91
BI-RUI-C001;61.0;2026-05-22 02:41:24.143
BI-RUI-BR15;58.50;2026-05-22 02:42:13.843
BI-RUI-C012;46.1;2026-05-22 02:42:34.433
BI-RUI-C019;22.50;2026-05-22 02:42:42.967
BI-RUI-P011;54.9;2026-05-22 02:43:40.163
BI-RUI-015;65.898;2026-05-22 02:44:00.05
BI-RUI-C012;45.0;2026-05-22 02:44:05.55
BI-RUI-C032;47.20;2026-05-22 02:45:04.13
BI-RUI-C012;46.4;2026-05-22 02:45:13.037
BI-RUI-019;60.047;2026-05-22 02:45:18.803
BI-RUI-017;67.765;2026-05-22 02:45:18.85
BI-RUI-004;55.664;2026-05-22 02:45:41.773
BI-RUI-C004;77.5;2026-05-22 02:45:54.57
BI-RUI-P013;60.7;2026-05-22 02:45:56.79
BI-RUI-P009;53.9;2026-05-22 02:46:00.117
BI-RUI-006;77.123;2026-05-22 02:46:01.76
BI-RUI-C012;47.1;2026-05-22 02:46:19.227
BI-RUI-001;73.272;2026-05-22 02:46:29.667
BI-RUI-P012;61.9;2026-05-22 02:46:38.947
BI-RUI-C012;46.1;2026-05-22 02:47:26.48
BI-RUI-P006;62.0;2026-05-22 02:48:05.36
BI-RUI-C014;44.90;2026-05-22 02:48:12.157
BI-RUI-C003;40.30;2026-05-22 02:48:15.767
BI-RUI-009;46.357;2026-05-22 02:48:18.44
BI-RUI-BR11;55.065;2026-05-22 02:48:21.953
BI-RUI-C012;47.3;2026-05-22 02:48:42.55
BI-RUI-P014;54.4;2026-05-22 02:48:43.22
BI-RUI-C012;47.3;2026-05-22 02:49:59.4
BI-RUI-C002;75.0;2026-05-22 02:50:04.587
BI-RUI-P007;50.5;2026-05-22 02:50:19.667
BI-RUI-C018;60.40;2026-05-22 02:50:33.887
BI-RUI-011;46.408;2026-05-22 02:51:04.14
BI-RUI-C012;47.4;2026-05-22 02:51:06.203
BI-RUI-007;48.033;2026-05-22 02:51:18.77
BI-RUI-C008;48.2;2026-05-22 02:51:26.91
BI-RUI-C005;55.5;2026-05-22 02:51:45.083
BI-RUI-C012;47.1;2026-05-22 02:52:12.46
BI-RUI-P002;42.4;2026-05-22 02:52:18.15
BI-RUI-025;52.20;2026-05-22 02:53:09.64
BI-RUI-020;56.60;2026-05-22 02:53:09.97
BI-RUI-C015;37.40;2026-05-22 02:53:19.94
BI-RUI-C021;51.00;2026-05-22 02:53:20.64
BI-RUI-P010;57.9;2026-05-22 02:53:28.847
BI-RUI-C012;47.5;2026-05-22 02:53:30.313
BI-RUI-P005;58.1;2026-05-22 02:53:49.38
BI-RUI-008;54.485;2026-05-22 02:53:53.193
BI-RUI-C020;50.10;2026-05-22 02:54:10.96
BI-RUI-C034;53.90;2026-05-22 02:54:12.1
BI-RUI-021;57.90;2026-05-22 02:54:20.1
BI-RUI-C012;46.5;2026-05-22 02:54:42.543
BI-RUI-010;60.594;2026-05-22 02:54:49.887
BI-RUI-P001;48.5;2026-05-22 02:55:05.39
BI-RUI-C033;52.00;2026-05-22 02:55:07.203
BI-RUI-005;51.944;2026-05-22 02:55:18.173
BI-RUI-C016;42.9;2026-05-22 02:55:47.537
BI-RUI-C012;48.6;2026-05-22 02:56:00.43
BI-RUI-C013;52.5;2026-05-22 02:56:10.303
BI-RUI-BR6;41.700;2026-05-22 02:56:20.68
BI-RUI-C001;61.9;2026-05-22 02:56:41.887
BI-RUI-C012;46.7;2026-05-22 02:57:10.673
BI-RUI-BR15;56.80;2026-05-22 02:57:38.067
BI-RUI-C019;24.00;2026-05-22 02:58:09.71
BI-RUI-C012;43.0;2026-05-22 02:58:33.107
BI-RUI-P011;58.2;2026-05-22 02:58:40.607
BI-RUI-015;66.210;2026-05-22 02:58:50.39
BI-RUI-C012;42.0;2026-05-22 02:59:40.16
BI-RUI-017;68.372;2026-05-22 03:00:31.763
BI-RUI-019;57.095;2026-05-22 03:00:31.763
BI-RUI-C032;46.10;2026-05-22 03:00:31.763
BI-RUI-004;55.159;2026-05-22 03:00:55.703
BI-RUI-C012;43.2;2026-05-22 03:00:55.703
BI-RUI-006;75.444;2026-05-22 03:01:04.377
BI-RUI-C004;74.5;2026-05-22 03:01:10.847
BI-RUI-001;72.274;2026-05-22 03:01:20.66
BI-RUI-P012;60.7;2026-05-22 03:01:36.897
BI-RUI-C012;42.4;2026-05-22 03:02:04.43
BI-RUI-C032;44.80;2026-05-22 03:02:10.4
BI-RUI-P006;57.2;2026-05-22 03:03:05.66
BI-RUI-009;48.948;2026-05-22 03:03:08.363
BI-RUI-BR11;49.772;2026-05-22 03:03:16.63
BI-RUI-C003;44.40;2026-05-22 03:03:32.74
BI-RUI-C012;42.7;2026-05-22 03:03:33.04
BI-RUI-C014;51.80;2026-05-22 03:03:40.15
BI-RUI-P014;53.4;2026-05-22 03:03:43.617
BI-RUI-C012;42.6;2026-05-22 03:04:49.283
BI-RUI-C002;76.1;2026-05-22 03:05:20.29
BI-RUI-C018;48.90;2026-05-22 03:05:49.857
BI-RUI-011;44.585;2026-05-22 03:06:06.593
BI-RUI-007;49.509;2026-05-22 03:06:09.31
BI-RUI-C008;50.4;2026-05-22 03:06:43.707
BI-RUI-C005;53.8;2026-05-22 03:07:00.397
BI-RUI-C012;44.0;2026-05-22 03:07:05.147
BI-RUI-020;46.70;2026-05-22 03:08:18.08
BI-RUI-C012;42.8;2026-05-22 03:08:21.363
BI-RUI-025;55.90;2026-05-22 03:08:27.143
BI-RUI-P010;58.0;2026-05-22 03:08:28.347
BI-RUI-C021;44.20;2026-05-22 03:08:31.083
BI-RUI-P005;61.9;2026-05-22 03:08:49.647
BI-RUI-008;60.588;2026-05-22 03:08:50.337
BI-RUI-C015;52.60;2026-05-22 03:08:52.29
BI-RUI-C034;52.90;2026-05-22 03:09:25.56
BI-RUI-021;54.80;2026-05-22 03:09:25.887
BI-RUI-C012;42.8;2026-05-22 03:09:34.2
BI-RUI-C020;49.50;2026-05-22 03:09:35.217
BI-RUI-010;62.913;2026-05-22 03:09:48.78
BI-RUI-005;63.033;2026-05-22 03:10:12.66
BI-RUI-C033;51.90;2026-05-22 03:10:29.693
BI-RUI-C012;46.4;2026-05-22 03:10:47.04
BI-RUI-C016;43.0;2026-05-22 03:11:05.31
BI-RUI-C013;52.8;2026-05-22 03:11:23.75
BI-RUI-BR6;42.811;2026-05-22 03:11:31.017
BI-RUI-C012;44.6;2026-05-22 03:11:54.783
BI-RUI-C001;59.3;2026-05-22 03:11:57.58
BI-RUI-BR15;61.50;2026-05-22 03:12:59.2
BI-RUI-C012;44.4;2026-05-22 03:13:10.31
BI-RUI-C019;22.90;2026-05-22 03:13:41.033
BI-RUI-P011;56.4;2026-05-22 03:13:41.3
BI-RUI-015;61.585;2026-05-22 03:13:53.567
BI-RUI-C012;43.0;2026-05-22 03:14:20.917
BI-RUI-017;71.705;2026-05-22 03:15:19.143
BI-RUI-019;59.679;2026-05-22 03:15:24.393
BI-RUI-C012;48.5;2026-05-22 03:15:39.897
BI-RUI-004;65.112;2026-05-22 03:15:45.053
BI-RUI-P013;57.3;2026-05-22 03:15:57.447
BI-RUI-P009;52.1;2026-05-22 03:16:00.71
BI-RUI-006;76.621;2026-05-22 03:16:12.48
BI-RUI-001;70.147;2026-05-22 03:16:22.357
BI-RUI-C004;73.8;2026-05-22 03:16:26.747
BI-RUI-P012;58.3;2026-05-22 03:16:37.077
BI-RUI-C012;70.1;2026-05-22 03:16:57.75
BI-RUI-C032;46.10;2026-05-22 03:17:19.1
BI-RUI-P006;59.0;2026-05-22 03:18:06.183
BI-RUI-C012;74.9;2026-05-22 03:18:13.327
BI-RUI-BR11;52.214;2026-05-22 03:18:15.263
BI-RUI-009;52.970;2026-05-22 03:18:18.233
BI-RUI-P014;51.3;2026-05-22 03:18:44.16
BI-RUI-C003;44.20;2026-05-22 03:18:48.503
BI-RUI-C014;50.80;2026-05-22 03:19:06.613
BI-RUI-C012;69.6;2026-05-22 03:19:31.79
BI-RUI-P007;56.5;2026-05-22 03:20:20.313
BI-RUI-C002;75.4;2026-05-22 03:20:37.143
BI-RUI-C012;46.4;2026-05-22 03:20:48.24
BI-RUI-011;63.231;2026-05-22 03:21:05.867
BI-RUI-C018;46.10;2026-05-22 03:21:06.1
BI-RUI-007;47.013;2026-05-22 03:21:09.617
BI-RUI-C008;48.7;2026-05-22 03:21:50.607
BI-RUI-C012;44.8;2026-05-22 03:21:56.81
BI-RUI-C005;47.4;2026-05-22 03:22:18.393
BI-RUI-P002;48.0;2026-05-22 03:22:18.41
BI-RUI-C012;43.0;2026-05-22 03:23:07.48
BI-RUI-020;51.10;2026-05-22 03:23:42.547
BI-RUI-025;52.40;2026-05-22 03:23:43.703
BI-RUI-008;64.042;2026-05-22 03:23:49.187
BI-RUI-C021;43.60;2026-05-22 03:23:49.22
BI-RUI-P005;57.0;2026-05-22 03:23:50.233
BI-RUI-C015;41.50;2026-05-22 03:24:23.21
BI-RUI-C012;42.7;2026-05-22 03:24:28.943
BI-RUI-021;54.60;2026-05-22 03:24:41.447
BI-RUI-C034;50.90;2026-05-22 03:24:43.163
BI-RUI-C020;51.40;2026-05-22 03:25:02.323
BI-RUI-010;63.773;2026-05-22 03:25:05.06
BI-RUI-P001;57.0;2026-05-22 03:25:05.76
BI-RUI-005;49.642;2026-05-22 03:25:08.513
BI-RUI-C012;44.3;2026-05-22 03:25:50.987
BI-RUI-C033;52.00;2026-05-22 03:25:51.533
BI-RUI-BR6;49.255;2026-05-22 03:26:21.07
BI-RUI-C016;42.5;2026-05-22 03:26:22.367
BI-RUI-C013;54.0;2026-05-22 03:26:44.12
BI-RUI-C012;42.7;2026-05-22 03:27:07.657
BI-RUI-C001;59.1;2026-05-22 03:27:14.203
BI-RUI-BR15;60.90;2026-05-22 03:28:12.79
BI-RUI-C012;43.3;2026-05-22 03:28:17.87
BI-RUI-P011;53.0;2026-05-22 03:28:41.31
BI-RUI-015;68.117;2026-05-22 03:28:57.517
BI-RUI-C019;22.30;2026-05-22 03:29:10.61
BI-RUI-C012;47.6;2026-05-22 03:29:34.443
BI-RUI-019;57.842;2026-05-22 03:30:19.433
BI-RUI-004;55.475;2026-05-22 03:30:40.06
BI-RUI-017;68.448;2026-05-22 03:30:50.33
BI-RUI-C012;47.5;2026-05-22 03:30:54.657
BI-RUI-P009;49.2;2026-05-22 03:31:01.313
BI-RUI-006;75.004;2026-05-22 03:31:11.58
BI-RUI-001;69.463;2026-05-22 03:31:22.63
BI-RUI-P012;56.3;2026-05-22 03:31:37.273
BI-RUI-C004;73.7;2026-05-22 03:31:48.82
BI-RUI-C012;45.1;2026-05-22 03:32:03.153
BI-RUI-C032;45.30;2026-05-22 03:32:32.14
BI-RUI-009;63.829;2026-05-22 03:33:09.85
BI-RUI-C012;47.3;2026-05-22 03:33:19.68
BI-RUI-BR11;59.912;2026-05-22 03:33:24.493
BI-RUI-P014;50.7;2026-05-22 03:33:44.777
BI-RUI-C003;42.90;2026-05-22 03:34:08.703
BI-RUI-C014;40.70;2026-05-22 03:34:27.3
BI-RUI-C012;47.7;2026-05-22 03:34:37.69
BI-RUI-P007;51.2;2026-05-22 03:35:20.93
BI-RUI-C012;42.8;2026-05-22 03:35:44.17
BI-RUI-C002;74.5;2026-05-22 03:35:53.343
BI-RUI-011;48.954;2026-05-22 03:36:06.657
BI-RUI-007;47.925;2026-05-22 03:36:09.203
BI-RUI-C018;46.30;2026-05-22 03:36:22.737
BI-RUI-C012;45.4;2026-05-22 03:37:04.087
BI-RUI-C008;48.5;2026-05-22 03:37:08.23
BI-RUI-P002;43.9;2026-05-22 03:37:18.887
BI-RUI-C005;45.6;2026-05-22 03:37:34.78
BI-RUI-C012;45.4;2026-05-22 03:38:20.1
BI-RUI-P010;58.6;2026-05-22 03:38:28.74
BI-RUI-008;54.236;2026-05-22 03:38:48.697
BI-RUI-P005;54.5;2026-05-22 03:38:50.463
BI-RUI-020;50.10;2026-05-22 03:38:52.213
BI-RUI-C021;40.10;2026-05-22 03:38:59.823
BI-RUI-025;52.70;2026-05-22 03:39:01.997
BI-RUI-C012;46.6;2026-05-22 03:39:26.687
BI-RUI-010;71.121;2026-05-22 03:39:57.253
BI-RUI-C015;40.90;2026-05-22 03:39:58.677
BI-RUI-021;43.30;2026-05-22 03:40:01.41
BI-RUI-C034;48.50;2026-05-22 03:40:01.943
BI-RUI-P001;52.9;2026-05-22 03:40:05.787
BI-RUI-005;47.504;2026-05-22 03:40:10.07
BI-RUI-C020;48.10;2026-05-22 03:40:31.023
BI-RUI-C012;47.8;2026-05-22 03:40:42.417
BI-RUI-C033;51.70;2026-05-22 03:41:12.36
BI-RUI-BR6;57.476;2026-05-22 03:41:21.033
BI-RUI-C016;41.9;2026-05-22 03:41:31.91
BI-RUI-C012;53.4;2026-05-22 03:41:57.787
BI-RUI-C013;53.6;2026-05-22 03:42:01.193
BI-RUI-C001;56.8;2026-05-22 03:42:23.65
BI-RUI-C012;47.9;2026-05-22 03:43:14.58
BI-RUI-BR15;56.40;2026-05-22 03:43:33.88
BI-RUI-P011;56.3;2026-05-22 03:43:41.88
BI-RUI-015;63.142;2026-05-22 03:43:52.117
BI-RUI-C012;45.9;2026-05-22 03:44:33.593
BI-RUI-C019;22.80;2026-05-22 03:44:36.81
BI-RUI-019;61.611;2026-05-22 03:45:29.193
BI-RUI-004;53.396;2026-05-22 03:45:41.68
BI-RUI-017;68.622;2026-05-22 03:45:48.54
BI-RUI-C012;44.4;2026-05-22 03:45:55.993
BI-RUI-P013;57.1;2026-05-22 03:45:58.26
BI-RUI-P009;53.6;2026-05-22 03:46:01.433
BI-RUI-006;69.435;2026-05-22 03:46:02.48
BI-RUI-001;68.250;2026-05-22 03:46:18.827
BI-RUI-P012;55.0;2026-05-22 03:46:37.487
BI-RUI-C004;73.8;2026-05-22 03:46:55.55
BI-RUI-C012;44.6;2026-05-22 03:47:12.147
BI-RUI-C032;45.50;2026-05-22 03:47:50.277
BI-RUI-P006;60.6;2026-05-22 03:48:07.17
BI-RUI-009;67.686;2026-05-22 03:48:12.343
BI-RUI-BR11;49.720;2026-05-22 03:48:15.58
BI-RUI-C012;49.0;2026-05-22 03:48:26.91
BI-RUI-P014;53.0;2026-05-22 03:48:45.363
BI-RUI-C003;40.20;2026-05-22 03:49:30.793
BI-RUI-C012;42.6;2026-05-22 03:49:39.12
BI-RUI-C014;47.60;2026-05-22 03:49:53.937
BI-RUI-P007;52.9;2026-05-22 03:50:21.317
BI-RUI-C012;48.6;2026-05-22 03:50:55.227
BI-RUI-011;56.076;2026-05-22 03:51:02.023
BI-RUI-007;48.656;2026-05-22 03:51:09.027
BI-RUI-C002;74.4;2026-05-22 03:51:12.557
BI-RUI-C018;46.50;2026-05-22 03:51:30.437
BI-RUI-C012;48.9;2026-05-22 03:52:14.77
BI-RUI-P002;43.7;2026-05-22 03:52:19.427
BI-RUI-C008;48.1;2026-05-22 03:52:24.27
BI-RUI-C005;46.3;2026-05-22 03:52:52.353
BI-RUI-P010;56.0;2026-05-22 03:53:28.83
BI-RUI-C012;43.6;2026-05-22 03:53:30.47
BI-RUI-008;47.455;2026-05-22 03:53:47.94
BI-RUI-P005;54.4;2026-05-22 03:53:50.52
BI-RUI-020;50.90;2026-05-22 03:54:12.037
BI-RUI-025;52.60;2026-05-22 03:54:13.07
BI-RUI-C021;39.90;2026-05-22 03:54:21.15
BI-RUI-C012;44.7;2026-05-22 03:54:51.933
BI-RUI-010;66.833;2026-05-22 03:54:56.45
BI-RUI-P001;50.1;2026-05-22 03:55:06.39
BI-RUI-005;53.191;2026-05-22 03:55:09.75
BI-RUI-021;47.00;2026-05-22 03:55:17.173
BI-RUI-C034;49.40;2026-05-22 03:55:23.533
BI-RUI-C015;44.80;2026-05-22 03:55:27.11
BI-RUI-C020;48.00;2026-05-22 03:56:03.303
BI-RUI-C021;39.60;2026-05-22 03:56:05.523
BI-RUI-C012;44.9;2026-05-22 03:56:10.46
BI-RUI-BR6;45.926;2026-05-22 03:56:21.667
BI-RUI-C016;42.5;2026-05-22 03:56:48.343
BI-RUI-C033;51.60;2026-05-22 03:56:53.157
BI-RUI-C013;54.1;2026-05-22 03:57:19.033
BI-RUI-C012;44.2;2026-05-22 03:57:25.537
BI-RUI-C001;59.1;2026-05-22 03:57:37.49
BI-RUI-C012;44.0;2026-05-22 03:58:40.75
BI-RUI-P011;52.9;2026-05-22 03:58:42.47
BI-RUI-BR15;59.10;2026-05-22 03:58:51.14
BI-RUI-015;65.139;2026-05-22 03:59:04.927
BI-RUI-C012;42.5;2026-05-22 04:00:00.823
BI-RUI-C019;22.30;2026-05-22 04:00:08.903
BI-RUI-017;69.202;2026-05-22 04:00:58.13
BI-RUI-004;52.965;2026-05-22 04:00:58.13
BI-RUI-019;61.339;2026-05-22 04:00:58.13
BI-RUI-P013;53.5;2026-05-22 04:00:58.397
BI-RUI-001;64.931;2026-05-22 04:01:30.9
BI-RUI-C012;43.8;2026-05-22 04:01:30.9
BI-RUI-006;69.242;2026-05-22 04:01:30.9
BI-RUI-006;69.242;2026-05-22 04:01:34.743
BI-RUI-P012;55.3;2026-05-22 04:01:37.683
BI-RUI-C004;73.8;2026-05-22 04:02:22.813
BI-RUI-C032;45.20;2026-05-22 04:03:06.053
BI-RUI-P006;63.9;2026-05-22 04:03:07.493
BI-RUI-009;42.878;2026-05-22 04:03:10.163
BI-RUI-BR11;54.262;2026-05-22 04:03:12.883
BI-RUI-C012;42.6;2026-05-22 04:03:45.06
BI-RUI-P014;50.7;2026-05-22 04:03:45.467
BI-RUI-C003;43.00;2026-05-22 04:04:49.023
BI-RUI-C012;42.6;2026-05-22 04:05:04.213
BI-RUI-C014;45.10;2026-05-22 04:05:12.713
BI-RUI-011;43.037;2026-05-22 04:06:06.737
BI-RUI-007;47.732;2026-05-22 04:06:11.583
BI-RUI-C012;46.7;2026-05-22 04:06:17.66
BI-RUI-C002;74.6;2026-05-22 04:06:29.367
BI-RUI-C018;48.20;2026-05-22 04:06:41.523
BI-RUI-C012;45.4;2026-05-22 04:07:35.533
BI-RUI-C008;49.2;2026-05-22 04:07:42.063
BI-RUI-C005;48.6;2026-05-22 04:08:11.083
BI-RUI-P010;58.5;2026-05-22 04:08:28.993
BI-RUI-008;42.334;2026-05-22 04:08:46.073
BI-RUI-P005;53.6;2026-05-22 04:08:50.87
BI-RUI-C012;43.4;2026-05-22 04:08:53.403
BI-RUI-025;54.50;2026-05-22 04:09:22.377
BI-RUI-020;48.90;2026-05-22 04:09:31.02
BI-RUI-010;63.032;2026-05-22 04:09:54.07
BI-RUI-005;55.725;2026-05-22 04:10:12.12
BI-RUI-C012;49.7;2026-05-22 04:10:13.167
BI-RUI-021;48.20;2026-05-22 04:10:33.793
BI-RUI-C034;56.80;2026-05-22 04:10:43.14
BI-RUI-C015;41.40;2026-05-22 04:10:50.467
BI-RUI-C021;40.30;2026-05-22 04:11:13.8
BI-RUI-C020;47.70;2026-05-22 04:11:29.817
BI-RUI-C012;41.9;2026-05-22 04:11:32.49
BI-RUI-BR6;40.871;2026-05-22 04:11:33.41
BI-RUI-C033;51.90;2026-05-22 04:12:03.883
BI-RUI-C016;42.2;2026-05-22 04:12:07.057
BI-RUI-C013;55.5;2026-05-22 04:12:35.343
BI-RUI-C012;41.6;2026-05-22 04:12:45.0
BI-RUI-C001;59.9;2026-05-22 04:12:55.75
BI-RUI-P011;59.7;2026-05-22 04:13:42.493
BI-RUI-015;59.486;2026-05-22 04:13:50.697
BI-RUI-C012;41.5;2026-05-22 04:14:01.027
BI-RUI-BR15;56.40;2026-05-22 04:14:08.107
BI-RUI-C012;43.7;2026-05-22 04:15:07.333
BI-RUI-019;59.974;2026-05-22 04:15:29.12
BI-RUI-017;75.850;2026-05-22 04:15:29.493
BI-RUI-C019;22.40;2026-05-22 04:15:48.92
BI-RUI-004;54.084;2026-05-22 04:15:51.67
BI-RUI-P013;53.5;2026-05-22 04:15:58.95
BI-RUI-P009;51.6;2026-05-22 04:16:01.733
BI-RUI-006;72.231;2026-05-22 04:16:12.25
BI-RUI-C012;43.4;2026-05-22 04:16:25.737
BI-RUI-001;66.631;2026-05-22 04:16:27.393
BI-RUI-P012;55.3;2026-05-22 04:16:37.88
BI-RUI-C004;73.1;2026-05-22 04:17:33.747
BI-RUI-C012;41.9;2026-05-22 04:17:48.373
BI-RUI-P006;65.2;2026-05-22 04:18:07.61
BI-RUI-009;65.923;2026-05-22 04:18:11.94
BI-RUI-BR11;46.556;2026-05-22 04:18:16.067
BI-RUI-C032;45.60;2026-05-22 04:18:21.41
BI-RUI-P014;51.1;2026-05-22 04:18:45.883
